Rank                                           Won  Lost  Tied    PF    PA   Rating
  38 BISHOP MCNAMARA, MD                         1     0     0    36     0  117.720
  39 E.C. GLASS                                 11     2     0   513   208  117.647
  40 LAFAYETTE                                  11     1     0   530    99  117.545
  41 SHERANDO                                   10     2     0   496   178  117.475
  42 BLUEFIELD, WV                               3     1     0   145    59  117.237
  43 THEODORE ROOSEVELT, DC                      1     0     0    43    20  117.088
  44 SOUTH COUNTY                                7     5     0   251   177  116.945
  45 INDIAN RIVER                               12     1     0   538   116  116.939
  46 LAKE BRADDOCK                               7     4     0   342   208  116.692
  47 HENRICO                                    11     2     0   465   211  116.370
  48 GRAHAM                                     14     1     0   577   189  115.831
  49 JOHN CHAMPE                                 6     5     0   250   168  115.459
  50 OSCAR SMITH                                11     2     0   489   116  115.059
  51 WOODBERRY FOREST                            5     3     0   219   180  114.644
  52 LOUDOUN COUNTY                              9     2     0   350   157  114.554
  53 RIVERHEADS                                 13     1     0   643   147  114.492
  54 EPISCOPAL                                   5     3     0   180   108  114.297
  55 EAST ROCKINGHAM                            13     1     0   612   211  114.120
  56 NATIONAL CHRISTIAN ACADEMY, MD              1     0     0    27    19  114.076
  57 DINWIDDIE                                  11     2     0   546   249  114.065
  58 BELL MULTICULTURAL, DC                      1     0     0    14    12  113.680
  59 HAYFIELD                                   10     2     0   420   247  113.665
  60 WOODROW WILSON, DC                          1     0     0    37    29  113.613
  61 HOPEWELL                                    9     2     0   391   125  113.457
  62 PHOEBUS                                    13     2     0   479   153  113.226
  63 CORNERSTONE CHRISTIAN, TX                   1     0     0    23    14  113.209
  64 SOUTH LAKES                                 9     3     0   357   172  113.170
  65 LOUISA COUNTY                              11     1     0   433   151  113.069
  66 KETTLE RUN                                  9     2     0   340   146  112.998
  67 SALEM                                       7     4     0   365   203  112.950
  68 CHILHOWIE                                  14     1     0   658   128  112.743
  69 JEFFERSON FOREST                            8     4     0   555   455  112.675
  70 GOOCHLAND                                  14     1     0   469   129  112.552
  71 VARINA                                      8     3     0   471   157  112.502
  72 BENEDICTINE                                 6     4     0   308   208  112.481
  73 JAMES ROBINSON                              6     5     0   338   212  112.462
  74 PULASKI COUNTY                              8     4     0   417   209  112.400
  75 APPOMATTOX                                 10     2     0   430   169  112.376
  76 RADFORD                                    12     2     0   393   209  112.256
  77 FAITH CHRISTIAN, NC                         3     0     0   162    66  112.125
  78 BROOKVILLE                                  8     4     0   310   176  112.062
  79 SALEM(VB)                                   9     3     0   284   129  112.024
  80 COX                                         9     3     0   371   232  111.896
  81 MOUNTAIN VIEW                               7     5     0   303   248  111.645
  82 REIDSVILLE, NC                              1     0     0    34    12  111.589
  83 NORCOM                                      8     5     0   264   171  111.372
  84 ST. DAVID'S, NC                             2     0     0   103    27  111.159
  85 AVALON, MD                                  1     0     0    21    20  111.122
  86 PATRIOT                                     7     4     0   305   237  111.099
  87 TENNESSEE, TN                               2     0     0    83    21  110.951
  88 HEDGESVILLE, WV                             1     0     0    45    20  110.931
  89 MONACAN                                     9     3     0   361   224  110.888
  90 BROOKE POINT                                7     5     0   246   251  110.743
  91 BISHOP SULLIVAN CATHOLIC                    4     3     0   174   217  110.692
  92 PERSON, NC                                  1     0     0    14     7  110.586
  93 NORTHEASTERN, NC                            1     0     0    48    20  110.450
  94 THOMAS DALE                                 9     3     0   320   249  110.208
  95 L.C. BIRD                                   9     3     0   262   202  110.164
  96 WOODSTOCK CENTRAL                          10     2     0   462   163  110.040
  97 GALAX                                      11     3     0   528   220  109.959
  98 C.D. HYLTON                                 7     4     0   208   210  109.796
  99 GLENVAR                                    10     2     0   371   137  109.779
 100 PIKEVILLE, KY                               1     0     0    47     8  109.570
 101 GEORGE WASHINGTON                           8     3     0   408   131  109.220
 102 LIBERTY(BED)                                7     6     0   356   342  109.153
 103 RIVERSIDE                                   8     3     0   206   158  108.973
 104 PALLOTTI, MD                                1     0     0    42    13  108.871
 105 LANDSTOWN                                   7     5     0   212   142  108.656
 106 NANSEMOND RIVER                             8     4     0   327   165  108.444
 107 MOUNT VERNON                                8     3     0   438   244  108.390
 108 STONEWALL JACKSON(M)                        5     6     0   227   237  108.386
 109 GRETNA                                      9     3     0   491    73  108.340
 110 COURTLAND                                   8     3     0   347   237  108.050
 111 GILMAN, MD                                  0     1     0    17    21  108.012
 112 MILLBROOK                                   7     4     0   405   312  107.973
 113 WOODBRIDGE                                  7     3     0   305   124  107.904
 114 FALLS CHURCH                                7     5     0   372   375  107.713
 115 WILLIAM BYRD                                7     4     0   363   186  107.578
 116 RICHLANDS                                   8     5     0   308   305  107.476
 117 ABINGDON                                    9     3     0   347   245  107.474
 118 WEST FORSYTH, NC                            0     1     0    26    41  107.441
 119 TALLWOOD                                    6     5     0   237   230  107.372
 120 GEORGE MARSHALL                             8     3     0   305   194  107.362
 121 ST. STEPHEN'S & ST. AGNES                   5     5     0   250   203  107.348
 122 KINSTON PARROTT ACADEMY, NC                 1     0     0    42    22  107.317
 123 FRANKLIN COUNTY                             7     5     0   236   197  107.184
 124 YORKTOWN                                    6     5     0   245   243  107.114
 125 ST. CHRISTOPHER'S                           4     5     1   276   277  107.056
 126 BAYSIDE                                     6     5     0   233   268  106.952
 127 POQUOSON                                    9     4     0   420   112  106.896
 128 COLLEGIATE                                  4     5     0   232   251  106.872
 129 SPOTSWOOD                                   9     2     0   368   163  106.826
 130 ST. ANNE'S-BELFIELD                         6     3     0   303   235  106.467
 131 WESTERN ALBEMARLE                           9     3     0   333   243  106.387
 132 RUSTBURG                                    4     7     0   218   302  106.386
 133 ROANOKE CATHOLIC                           10     0     0   539   117  106.378
 134 ROCKY MOUNT ACADEMY, NC                     1     0     0    29    18  106.298
 135 PAUL VI                                     8     2     0   309   208  106.275
 136 RIDGEVIEW                                  10     2     0   490   155  106.065
 137 AVANLON, MD                                 0     1     0    27    34  106.053
 138 GLEN ALLEN                                  9     3     0   338   232  105.972
 139 LIBERTY CHRISTIAN                           4     7     0   253   348  105.680
 140 WEST SPRINGFIELD                            5     5     0   265   354  105.598
 141 BOOKER T. WASHINGTON                        6     5     0   249   260  105.551
 142 LIFE CHRISTIAN                              1     5     0   134   159  105.540
 143 WOODSIDE                                    8     3     0   283   154  105.496
 144 MIDLOTHIAN                                  6     5     0   180   241  105.452
 145 PETERSBURG                                  7     4     0   342   290  105.404
 146 UNION                                       9     3     0   323   198  105.290
 147 EDEN MOREHEAD, NC                           1     0     0    48     6  105.152
 148 KING WILLIAM                                9     2     0   411    94  105.122
 149 JEFFERSON, WV                               1     2     0    64    85  105.113
 150 ATLEE                                       7     4     0   236   266  105.078
 151 KELLAM                                      5     6     0   202   267  104.984
 152 YORK                                        8     4     0   306   213  104.966
 153 FAIRFAX                                     3     7     0   126   264  104.959
 154 STAFFORD                                    4     6     0   186   279  104.891
 155 WARHILL                                     8     4     0   289   222  104.884
 156 DANIEL BOONE, TN                            1     0     0    48    13  104.815
 157 ANNANDALE                                   4     6     0   222   316  104.726
 158 JUSTICE                                     7     3     0   309   200  104.601
 159 PATRICK HENRY(R)                            6     5     0   286   365  104.586
 160 ST. MARY'S RYKEN, MD                        2     1     0   127    33  104.455
 161 BRIAR WOODS                                 3     7     0   186   240  104.374
 162 CULPEPER COUNTY                             9     5     0   308   279  104.308
 163 HALIFAX ACADEMY, NC                         1     0     0    50    48  104.186
 164 LIBERTY(BEAL)                               5     5     0   253   266  104.181
 165 TRINITY EPISCOPAL                           4     4     1   201   186  104.124
 166 T.C. WILLIAMS                               4     6     0   278   291  103.907
 167 POWHATAN                                    6     4     0   222   155  103.638
 168 AMHERST COUNTY                              1     9     0   182   405  103.634
 169 CLARKSON, ON                                0     1     0    28    42  103.357
 170 CLOVER HILL                                 5     6     0   165   178  103.335
 171 HERITAGE(LEE)                               5     5     0   245   156  103.289
 172 BATTLEFIELD                                 5     5     0   261   150  103.123
 173 GRAYSON COUNTY                              8     3     0   233   162  103.049
 174 COSBY                                       4     7     0   133   215  103.035
 175 DOUGLAS FREEMAN                             7     4     0   297   240  103.001
 176 FREDERICKSBURG CHRISTIAN                   10     1     0   482   149  102.951
 177 LURAY                                       8     4     0   388   357  102.942
 178 HARRISONBURG                                6     5     0   372   267  102.908
 179 NEW KENT                                    6     5     0   275   214  102.823
 180 AMELIA COUNTY                              10     2     0   492   168  102.742
 181 WEST POTOMAC                                2     8     0   143   392  102.683
 182 MATOACA                                     3     7     0   236   287  102.637
 183 HALIFAX COUNTY                              5     6     0   276   242  102.542
 184 SMITHFIELD                                  4     6     0   229   339  102.520
 185 POTOMAC FALLS                               4     7     0   186   290  102.494
 186 POTOMAC                                     2     7     0   166   296  102.483
 187 CHANTILLY                                   2     8     0   203   273  102.364
 188 FIRST COLONIAL                              3     7     0   157   167  102.362
 189 HUGUENOT                                    4     7     0   187   247  102.326
 190 TABB                                        5     5     0   201   213  102.274
 191 HIDDEN VALLEY                               3     8     0   177   345  102.233
 192 JAMES RIVER(B)                              8     3     0   335   230  102.090
 193 POTOMAC SCHOOL                              4     3     0   167   149  102.033
 194 SPOTSYLVANIA                                8     5     0   385   279  101.833
 195 DEEP RUN                                    6     5     0   267   258  101.808
 196 ARCHBISHOP CARROLL, DC                      2     1     0    88    56  101.764
 197 VIRGINIA EPISCOPAL                          6     2     0   327   179  101.745
 198 BUFFALO GAP                                 7     5     0   390   330  101.668
 199 HANDLEY                                     5     5     0   198   219  101.603
 200 VIRGINIA                                    5     6     0   239   278  101.510
 201 PATRICK HENRY(GS)                          10     2     0   481   276  101.380
 202 FORK UNION                                  2     8     0   161   341  101.377
 203 NORFOLK ACADEMY                             4     5     0   229   276  101.357
 204 JAMES WOOD                                  4     6     0   228   327  101.262
 205 GEORGE WYTHE(W)                             7     5     0   314   267  101.228
 206 SAINT JAMES, MD                             1     1     0    36    52  101.202
 207 GILES                                       5     6     0   204   300  101.200
 208 TUNSTALL                                    7     4     0   235   224  100.998
 209 SULLIVAN SOUTH, TN                          1     0     0    28    13  100.979
 210 COLGAN                                      4     6     0   170   236  100.935
 211 HERNDON                                     5     5     0   203   214  100.911
 212 CHURCHLAND                                  5     6     0   223   276  100.887
 213 ALBEMARLE                                   4     7     0   185   345  100.861
 214 JAMES RIVER(M)                              3     8     0   221   404  100.787
 215 LOUDOUN VALLEY                              1     8     0    93   314  100.769
 216 EASTERN, DC                                 1     0     0    37    20  100.750
 217 MAGNA VISTA                                 5     6     0   231   211  100.686
 218 PRINCETON, WV                               0     1     0    10    49  100.659
 219 DOMINION                                    3     6     0   109   233  100.528
 220 R.E. LEE(ST)                                6     5     0   375   348  100.491
 221 FLUVANNA                                    6     5     0   222   216  100.467
 222 NORVIEW                                     3     8     0   240   380  100.370
 223 ESSEX                                      10     4     0   401   225  100.307
 224 NORTHUMBERLAND                             10     2     0   367   182  100.190
 225 PENDLETON COUNTY, WV                        1     0     0    32     9  100.119
 226 CHANCELLOR                                  4     6     0   281   386  100.102
 227 RIVERBEND                                   1     9     0   108   345  100.079
 228 PRINCE GEORGE                               4     6     0   222   270  100.063
 229 NORTH CROSS                                 6     4     0   324   189   99.788
 230 DEEP CREEK                                  7     4     0   194   196   99.786
 231 KECOUGHTAN                                  7     4     0   193   232   99.743
 232 CURRITUCK COUNTY, NC                        1     0     0    12     6   99.570
 233 ROCKBRIDGE COUNTY                           6     5     0   346   333   99.569
 234 TUSNTALL                                    0     1     0     7    51   99.538
 235 NANSEMOND-SUFFOLK ACADEMY                   7     4     0   346   263   99.495
 236 KING'S FORK                                 6     6     0   254   219   99.280
 237 HANOVER                                     2     7     0   129   293   99.029
 238 STEPHEN DECATUR, MD                         1     0     0    58    20   98.987
 239 MILLS GODWIN                                5     5     0   126   140   98.904
 240 BRENTSVILLE DISTRICT                        6     6     0   139   250   98.758
 241 CLARKE COUNTY                               7     4     0   342   239   98.738
 242 SOUTHAMPTON ACADEMY                         2     5     0   205   253   98.637
 243 PRINCESS ANNE                               2     8     0   123   259   98.629
 244 WARWICK                                     6     5     0   249   224   98.577
 245 GAR-FIELD                                   3     7     0   120   209   98.556
 246 R.E. LEE(SP)                                3     8     0   284   372   98.471
 247 MORRISTOWN WEST, TN                         0     1     0    20    28   98.352
 248 LANGLEY                                     3     7     0   191   271   98.289
 249 NARROWS                                    10     3     0   413   238   98.286
 250 RAPPAHANNOCK                                8     3     0   357   180   98.258
 251 WEST POINT                                  7     4     0   393   142   98.080
 252 CHRISTIANSBURG                              2     9     0   128   333   97.859
 253 WILSON MEMORIAL                             5     6     0   423   411   97.797
 254 PIKE COUNTY CENTRAL, KY                     1     0     0    45     6   97.797
 255 J.I. BURTON                                 9     3     0   433   269   97.752
 256 FOREST PARK                                 1     8     0   107   247   97.643
 257 NORFOLK CHRISTIAN                           4     3     0   172   237   97.583
 258 JAMES BENNETT, MD                           1     0     0    56    14   97.560
 259 FORT CHISWELL                               5     6     0   198   230   97.385
 260 HERITAGE(NN)                                5     6     0   197   242   97.299
 261 STRASBURG                                   7     4     0   325   194   97.282
 262 GREENBRIER CHRISTIAN                        4     5     0   231   286   97.279
 263 JOHN BATTLE                                 5     6     0   183   209   97.229
 264 CANADA PREP ACADEMY, ON                     0     1     0    13    51   97.192
 265 ROCK RIDGE                                  1     9     0   151   362   96.991
 266 COLONIAL BEACH                              6     5     0   334   217   96.975
 267 PATRICK HENRY(A)                            3     7     0   176   314   96.928
 268 BISHOP O'CONNELL                            2     8     0   155   270   96.895
 269 FORT DEFIANCE                               5     5     0   145   166   96.856
 270 OSBOURN PARK                                2     7     0   111   351   96.723
 271 THOMAS JEFFERSON(R)                         6     6     0   171   202   96.681
 272 ORANGE COUNTY                               2     8     0   170   309   96.626
 273 FIRST FLIGHT, NC                            1     1     0    87    61   96.457
 274 BROADWAY                                    4     6     0   231   251   96.438
 275 WILLIAM CAMPBELL                            7     5     0   360   331   96.373
 276 GREENBRIER EAST, WV                         1     0     0    14     0   96.337
 277 CARROLL COUNTY                              3     7     0   157   270   96.318
 278 PARK VIEW(SH)                               8     3     0   350   173   96.310
 279 WILLIAM FLEMING                             1     8     0   125   366   96.196
 280 HAMPTON                                     5     6     0   159   124   96.172
 281 JOHN MARSHALL                               4     7     0   208   226   95.859
 282 JAMES MONROE                                3     8     0   216   361   95.829
 283 BASSETT                                     3     7     0   134   241   95.787
 284 COLONIAL HEIGHTS                            2     7     0    93   283   95.701
 285 BUCKINGHAM COUNTY                           6     5     0   217   180   95.647
 286 MARET, DC                                   0     3     0    29   128   95.555
 287 CAMBRIDGE/SD, MD                            1     0     0    64    21   95.532
 288 COVINGTON                                   7     4     0   310   227   95.491
 289 GLOUCESTER                                  4     7     0   215   354   95.397
 290 GRASSFIELD                                  4     6     0   134   264   95.391
 291 LEE-DAVIS                                   1     8     0   194   415   95.317
 292 PARRY MCCLUER                               6     5     0   368   326   95.172
 293 GREEN RUN                                   1     9     0    82   260   94.950
 294 CAVE SPRING                                 2     9     0   191   341   94.867
 295 FRANKLIN                                    9     2     0   332   208   94.850
 296 EDISON                                      3     8     0   178   376   94.843
 297 BLUE RIDGE                                  2     6     0   194   323   94.819
 298 CENTRAL WISE                                4     7     0   203   392   94.799
 299 MARION                                      4     6     0   239   280   94.633
 300 DAN RIVER                                   4     6     0   203   268   94.620
 301 AUBURN                                      5     6     0   275   219   94.423
 302 MONTICELLO                                  2     8     0   191   319   94.335
 303 FAUQUIER                                    0    10     0   138   347   94.232
 304 ISLE OF WIGHT ACADEMY                       7     3     0   326   208   94.038
 305 CHARLOTTESVILLE                             1     9     0   190   356   94.032
 306 BETHEL                                      3     7     0   134   228   93.983
 307 PAGE COUNTY                                 4     6     0   216   254   93.829
 308 PIKE COUNTY, KY                             0     1     0    14    47   93.763
 309 KING GEORGE                                 1     9     0   150   336   93.693
 310 WASHINGTON-LEE                              1     9     0   163   306   93.512
 311 WILSON                                      2     8     0   108   354   93.508
 312 CENTRAL LUNENBURG                           7     5     0   309   275   93.423
 313 TURNER ASHBY                                2     8     0   214   414   93.275
 314 TUG VALLEY, WV                              1     0     0    30     6   93.090
 315 GRUNDY                                      7     5     0   350   312   92.975
 316 NORTHAMPTON                                 8     3     0   334   263   92.904
 317 FLOYD COUNTY                                2     8     0   193   236   92.904
 318 WILLIAM MONROE                              3     7     0   120   239   92.854
 319 WARREN COUNTY                               1     9     0   147   236   92.825
 320 ST. JOHN PAUL THE GREAT                     3     5     0   189   180   92.713
 321 STUARTS DRAFT                               3     7     0   189   391   92.646
 322 HERMITAGE                                   1     9     0    62   419   92.646
 323 COLONEL RICHARDSON, MD                      2     1     0   151    76   92.528
 324 NOTTOWAY                                    5     6     0   213   269   92.324
 325 WASHINGTON & LEE                            3     7     0   237   250   92.318
 326 WAKEFIELD                                   2     8     0   152   379   92.285
 327 ARMSTRONG                                   1    10     0   140   387   92.283
 328 ROCKY MOUNT HOMESCHOOL                      1     0     0    34     0   92.140
 329 GATE CITY                                   1     9     0   170   343   91.797
 330 HICKORY                                     3     7     0   102   293   91.766
 331 HOLSTON                                     6     5     0   274   247   91.570
 332 BISHOP IRETON                               1     8     0   103   338   91.488
 333 LETCHER COUNTY CENTRAL, KY                  0     1     0     7    34   91.214
 334 MEADOWBROOK                                 0    10     0    64   400   91.155
 335 LAKELAND                                    2     8     0   154   271   90.996
 336 SKYLINE                                     2     8     0   123   260   90.921
 337 ALLEGHANY COUNTY, NC                        0     1     0     7    28   90.622
 338 GEORGE WYTHE(R)                             0    11     0   138   498   90.580
 339 GREAT BRIDGE                                2     8     0   157   348   90.456
 340 LEE                                         2     8     0   165   300   90.429
 341 KEMPSVILLE                                  0    10     0    81   370   90.334
 342 MADISON COUNTY                              3     7     0   248   332   90.145
 343 JAMESTOWN                                   1     8     0    84   359   89.872
 344 MENCHVILLE                                  1     9     0   121   244   89.742
 345 OSBOURN                                     0     9     0    54   395   89.689
 346 GREENSVILLE COUNTY                          6     5     0   286   233   89.233
 347 CHRISTCHURCH                                1     5     0    73   205   89.155
 348 ALTAVISTA                                   4     8     0   197   512   89.103
 349 MARYLAND SCHOOL FOR THE DEAF, MD            2     0     0    73     6   89.062
 350 HONAKER                                     5     6     0   289   314   89.019
 351 HAMPTON ROADS ACADEMY                       0     8     0    82   367   88.905
 352 KENSTON FOREST                              1     5     0   124   256   88.859
 353 CAROLINE                                    1     9     0   154   456   88.775
 354 GREENBRIER WEST, WV                         0     1     0    20    27   88.738
 355 BLUESTONE                                   3     7     0   147   248   88.678
 356 BRUNSWICK ACADEMY                           1     6     0   116   335   88.438
 357 GRANBY                                      0    10     0    64   386   88.331
 358 PRINCE EDWARD COUNTY                        3     7     0   251   343   88.128
 359 BATH COUNTY                                 5     5     0   220   298   87.978
 360 MCLEAN                                      0    10     0    97   342   87.956
 361 PATRICK COUNTY                              2     8     0   112   283   87.937
 362 J.R. TUCKER                                 0    10     0   146   300   87.908
 363 EASTSIDE                                    4     7     0   338   367   87.742
 364 ARCADIA                                     5     6     0   333   387   87.592
 365 WEST GREENE, TN                             1     0     0    28    26   87.582
 366 RURAL RETREAT                               2     7     0   144   278   87.120
 367 OAKTON                                      0    10     0    42   483   86.924
 368 FREEDOM(LC)                                 0    10     0    38   428   86.886
 369 ATLANTIC SHORES CHRISTIAN                   3     7     0   175   279   86.860
 370 STAUNTON RIVER                              0    10     0   146   482   86.767
 371 SOUTHAMPTON                                 3     6     0   227   223   86.362
 372 TAZEWELL                                    2     8     0   260   361   86.224
 373 CARY CHRISTIAN, NC                          0     1     0    12    35   86.174
 374 NATIONAL COLLEGIATE, DC                     0     1     0    28    34   86.014
 375 LEBANON                                     2     8     0   170   365   85.982
 376 GEORGE MASON                                2     8     0   149   283   85.773
 377 ST. ALBANS, DC                              0     5     0    51   205   85.674
 378 MARTINSVILLE                                1     9     0   115   395   85.569
 379 WAYNESBORO                                  0    10     0   121   452   85.425
 380 ALLEGHANY                                   0    10     0    88   396   84.516
 381 CENTRAL VIRGINIA DISCIPLES                  0     1     0     6    52   84.433
 382 BRUNSWICK                                   3     8     0   112   320   84.206
 383 EASTERN MONTGOMERY                          3     8     0   142   308   83.984
 384 BLESSED SACRAMENT-HUGUENOT                  7     3     0   361   244   83.955
 385 NANDUA                                      3     7     0   256   406   83.783
 386 CHATHAM                                     1     9     0   200   416   83.715
 387 FUQUA SCHOOL                                5     6     0   323   363   83.582
 388 HARGRAVE MILITARY                           3     5     0   254   256   83.311
 389 GRAFTON                                     0     9     0    34   342   83.208
 390 DENBIGH                                     0    11     0    78   447   82.960
 391 LANCASTER                                   2     6     0   176   334   82.161
 392 POCAHONTAS COUNTY, WV                       0     1     0    21    24   82.022
 393 THOMAS WALKER                               6     4     0   250   227   81.879
 394 WESTERN BRANCH                              0    10     0    59   350   81.727
 395 WASHINGTON, WV                              0     3     0    14   144   81.685
 396 RANDOLPH-HENRY                              1     9     0   139   401   81.608
 397 SURRY COUNTY                                2     8     0   164   403   81.104
 398 DAVIE PRIDE, NC                             1     0     0    34     8   81.006
 399 PORTSMOUTH CHRISTIAN                        3     5     0   191   244   80.830
 400 BLAND COUNTY                                2     8     0   138   322   80.654
 401 NELSON COUNTY                               2     7     0   155   324   80.140
 402 STONEWALL JACKSON(Q)                        0    11     0    69   569   79.685
 403 WELDON, NC                                  0     1     0    12    28   79.634
 404 SUSSEX CENTRAL                              1     8     0   114   248   79.488
 405 HURLEY                                      3     6     0    90   213   79.280
 406 GRACE CHRISTIAN                             6     2     0   246   168   78.967
 407 MANASSAS PARK                               3     0     0   105    46   77.916
 408 WINDSOR                                     2     8     0   140   354   77.484
 409 CRAIG COUNTY                                2     8     0   196   361   76.424
 410 CASTLEWOOD                                  3     7     0   106   244   76.417
 411 WASHINGTON, MD                              0     1     0    19    58   75.868
 412 HARLAN, KY                                  0     1     0    24    29   75.651
 413 ST. MICHAEL                                 8     1     0   284    87   75.257
 414 NORTHERN VIRGINIA HOMESCHOOL                4     2     0   169    73   75.231
 415 BRUTON                                      0     5     0    14   262   75.130
 416 MATHEWS                                     2     7     0    65   356   74.887
 417 RIVER VIEW, WV                              0     3     0    56   117   74.207
 418 SIDWELL FRIENDS, DC                         0     3     0     6   125   74.205
 419 RYE COVE                                    4     6     0   197   254   73.972
 420 ROANOKE HOMESCHOOL                          1     2     0    76    64   73.722
 421 MIDDLESEX                                   2     7     0   104   318   72.665
 422 CUMBERLAND                                  0    11     0    78   505   72.395
 423 NORTH STOKES, NC                            0     1     0     0    23   71.905
 424 BROADWATER ACADEMY                          2     7     0   147   327   71.440
 425 TWIN VALLEY                                 4     5     0   276   307   71.273
 426 THOMAS JEFFERSON(A)                         1     7     0    97   257   71.258
 427 SNOW HILL, MD                               0     2     0    14    90   70.739
 428 CHINCOTEAGUE                                1     5     0    98   207   68.991
 429 FCA BUCKS, DE                               0     1     0    14    20   68.325
 430 NORTHWOOD                                   1     9     0   137   454   68.122
 431 HAMPTON ROADS GENERALS                      1     7     0    84   249   67.655
 432 TWIN SPRINGS                                1     9     0   141   384   65.646
 433 MONTCALM, WV                                0     4     0    41   139   64.999
 434 HANCOCK, MD                                 1     1     0    80    76   64.974
 435 KING & QUEEN                                1     8     0   108   393   64.953
 436 RAPPAHANNOCK COUNTY                         2     8     0   135   399   63.956
 437 EAST RIDGE, KY                              0     1     0    28    48   63.207
 438 HANCOCK COUNTY, TN                          0     2     0    14    75   62.319
 439 FISHBURNE MILITARY                          3     5     0   128   229   61.611
 440 NORTHERN VIRGINIA KINGS                     1     3     0    82   143   60.711
 441 JENKINS, KY                                 0     2     0    24    93   59.010
 442 NORTH GREENE, TN                            0     1     0    18    43   55.626
 443 RANDOLPH-MACON                              1     4     0    63   212   55.337
 444 QUANTICO                                    2     5     0    64   219   52.395
 445 MODEL SECONDARY SCHOOL FOR THE DEAF, DC     0     1     0    18    50   49.684
 446 MASSANUTTEN MILITARY                        1     5     0    40   209   45.625
 447 SHELBY VALLEY, KY                           0     1     0     0    49   44.374
 448 RICHMOND CHRISTIAN                          0     6     0    44   225   42.238
 449 PARKDALE, MD                                0     1     0     0    54   35.779
 450 PHELPS SCHOOL, DC                           0     1     0     0    51   35.191
 451 VIRGINIA SPARTANS                           0     3     0     2   166   20.175
